Regions/Towns,Regions/Towns,,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,Regions/Suburbs and Pcodes,,Regions/LGA,Regions/LGA,Regions/LGA,,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,Regions/2016 ABS Bdy,,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,Regions/2011 ABS Bdy,,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,Regions/2006 ABS Bdy,,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy,Regions/2001 ABS Bdy
SA Government Region,Town,,SA Government Region,Suburb,Postcode,,SA Government Region,Short LGA name,Full LGA name,,SA Government Region,GCC name 2016,GCC code 2016,SA4 name 2016,SA4 code 2016,SA3 name 2016,SA3 Code 2016,SA2 name 2016,SA2 code 2016,SA1 code 2016,,SA Government Region,SA4 code 2011,SA3 name 2011,SA3 Code 2011,SA2 name 2011,SA2 code 2011,SA1 code 2011,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code,,SA Government Region,Statistical Local Area - name,Statistical Local Area - code,CD code
Far North,Roxby Downs,,Eastern Adelaide,EVERARD PARK,5035,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101002,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102505,,"Barossa, Light and Lower North",Light (RegC),410053650,4031404,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031509
Far North,Stirling North,,Eastern Adelaide,FELIXSTOW,5070,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101003,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102506,,"Barossa, Light and Lower North",Light (RegC),410053650,4031405,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031510
Far North,Tarcoola,,Eastern Adelaide,FIRLE,5070,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101004,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102507,,"Barossa, Light and Lower North",Light (RegC),410053650,4031406,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031511
Far North,Umuwa,,Eastern Adelaide,FITZROY,5082,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101005,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102508,,"Barossa, Light and Lower North",Light (RegC),410053650,4031407,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031512
Far North,Watarru,,Eastern Adelaide,FORESTVILLE,5035,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101006,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102509,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031501,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031513
Far North,William Creek,,Eastern Adelaide,FREWVILLE,5063,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101007,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102510,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031502,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031514
Far North,Wilpena,,Eastern Adelaide,FULLARTON,5063,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101008,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102511,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031503,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031515
Far North,Woomera,,Eastern Adelaide,GILBERTON,5081,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101009,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102512,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031504,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060401
Far North,Yunta,,Eastern Adelaide,GLEN OSMOND,5064,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101010,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102513,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031505,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060402
Far North,Yunyarinyi,,Eastern Adelaide,GLENSIDE,5065,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101011,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102514,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031506,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060403
Fleurieu and Kangaroo Island,American River,,Eastern Adelaide,GLENUNGA,5064,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101012,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102515,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031507,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060405
Fleurieu and Kangaroo Island,Ashbourne,,Eastern Adelaide,GLYNDE,5070,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101013,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102516,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031508,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060407
Fleurieu and Kangaroo Island,Baudin Beach,,Eastern Adelaide,GOODWOOD,5034,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101014,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102517,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031509,,"Barossa, Light and Lower North",Gawler (M),405052030,4140101
Fleurieu and Kangaroo Island,Cape Jervis,,Eastern Adelaide,HACKNEY,5069,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101015,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102518,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031510,,"Barossa, Light and Lower North",Gawler (M),405052030,4140102
Fleurieu and Kangaroo Island,Carrickalinga,,Eastern Adelaide,HAZELWOOD PARK,5066,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Adelaide Hills,40102,Uraidla - Summertown,401021010,40102101016,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102519,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031511,,"Barossa, Light and Lower North",Gawler (M),405052030,4140103
Fleurieu and Kangaroo Island,Clayton Bay,,Eastern Adelaide,HEATHPOOL,5068,,,,,,Adelaide Hills,Greater Adelaide,4GADE,Adelaide - Central and Hills,401,Campbelltown (SA),40104,Rostrevor - Magill,401041016,40104101615,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102520,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031512,,"Barossa, Light and Lower North",Gawler (M),405052030,4140104
Fleurieu and Kangaroo Island,Currency Creek,,Eastern Adelaide,HECTORVILLE,5073,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102501,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102521,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031513,,"Barossa, Light and Lower North",Gawler (M),405052030,4140105
Fleurieu and Kangaroo Island,Cygnet River,,Eastern Adelaide,HIGHGATE,5063,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102502,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102522,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031514,,"Barossa, Light and Lower North",Gawler (M),405052030,4140106
Fleurieu and Kangaroo Island,Delamere,,Eastern Adelaide,HYDE PARK,5061,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102503,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102523,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031515,,"Barossa, Light and Lower North",Gawler (M),405052030,4140107
Fleurieu and Kangaroo Island,Emu Bay,,Eastern Adelaide,JOSLIN,5070,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102504,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102601,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031516,,"Barossa, Light and Lower North",Gawler (M),405052030,4140108
Fleurieu and Kangaroo Island,Finniss,,Eastern Adelaide,KENSINGTON,5068,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102506,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102602,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031517,,"Barossa, Light and Lower North",Gawler (M),405052030,4140109
Fleurieu and Kangaroo Island,Goolwa,,Eastern Adelaide,KENSINGTON GARDENS,5068,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102508,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102603,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031518,,"Barossa, Light and Lower North",Gawler (M),405052030,4140110
Fleurieu and Kangaroo Island,Inman Valley,,Eastern Adelaide,KENSINGTON PARK,5068,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102509,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102604,,"Barossa, Light and Lower North",Mallala (DC),410053920,4031519,,"Barossa, Light and Lower North",Gawler (M),405052030,4140201
Fleurieu and Kangaroo Island,Island Beach,,Eastern Adelaide,KENT TOWN,5067,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102510,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102605,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060401,,"Barossa, Light and Lower North",Gawler (M),405052030,4140202
Fleurieu and Kangaroo Island,Kingscote,,Eastern Adelaide,KINGS PARK,5034,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102511,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102606,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060402,,"Barossa, Light and Lower North",Gawler (M),405052030,4140203
Fleurieu and Kangaroo Island,Langhorne Creek,,Eastern Adelaide,LEABROOK,5068,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102512,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102607,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060403,,"Barossa, Light and Lower North",Gawler (M),405052030,4140204
Fleurieu and Kangaroo Island,Middleton,,Eastern Adelaide,LINDEN PARK,5065,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102513,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102608,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060405,,"Barossa, Light and Lower North",Gawler (M),405052030,4140205
Fleurieu and Kangaroo Island,Milang,,Eastern Adelaide,MAGILL,5072,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102514,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102609,,"Barossa, Light and Lower North",Barossa (DC) - Barossa,410050314,4060407,,"Barossa, Light and Lower North",Gawler (M),405052030,4140206
Fleurieu and Kangaroo Island,Mount Compass,,Eastern Adelaide,MALVERN,5061,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102515,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102610,,"Barossa, Light and Lower North",Gawler (T),405052030,4140101,,"Barossa, Light and Lower North",Gawler (M),405052030,4140207
Fleurieu and Kangaroo Island,Myponga,,Eastern Adelaide,MARDEN,5070,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102516,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102611,,"Barossa, Light and Lower North",Gawler (T),405052030,4140102,,"Barossa, Light and Lower North",Gawler (M),405052030,4140208
Fleurieu and Kangaroo Island,Myponga Beach,,Eastern Adelaide,MARRYATVILLE,5068,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102517,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102612,,"Barossa, Light and Lower North",Gawler (T),405052030,4140103,,"Barossa, Light and Lower North",Gawler (M),405052030,4140209
Fleurieu and Kangaroo Island,Nepean Bay,,Eastern Adelaide,MAYLANDS,5069,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102518,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102613,,"Barossa, Light and Lower North",Gawler (T),405052030,4140104,,"Barossa, Light and Lower North",Gawler (M),405052030,4140210
Fleurieu and Kangaroo Island,Normanville,,Eastern Adelaide,MEDINDIE,5081,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102519,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102614,,"Barossa, Light and Lower North",Gawler (T),405052030,4140105,,"Barossa, Light and Lower North",Gawler (M),405052030,4140211
Fleurieu and Kangaroo Island,Parawa,,Eastern Adelaide,MEDINDIE GARDENS,5081,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102520,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102615,,"Barossa, Light and Lower North",Gawler (T),405052030,4140106,,"Barossa, Light and Lower North",Gawler (M),405052030,4142801
Fleurieu and Kangaroo Island,Parndana,,Eastern Adelaide,MILLSWOOD,5034,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102521,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102616,,"Barossa, Light and Lower North",Gawler (T),405052030,4140107,,"Barossa, Light and Lower North",Gawler (M),405052030,4142802
Fleurieu and Kangaroo Island,Penneshaw,,Eastern Adelaide,MOUNT OSMOND,5064,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102522,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102617,,"Barossa, Light and Lower North",Gawler (T),405052030,4140108,,"Barossa, Light and Lower North",Gawler (M),405052030,4142803
Fleurieu and Kangaroo Island,Port Elliot,,Eastern Adelaide,MYRTLE BANK,5064,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102523,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102618,,"Barossa, Light and Lower North",Gawler (T),405052030,4140109,,"Barossa, Light and Lower North",Gawler (M),405052030,4142804
Fleurieu and Kangaroo Island,Rapid Bay,,Eastern Adelaide,NAILSWORTH,5083,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102524,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102619,,"Barossa, Light and Lower North",Gawler (T),405052030,4140110,,"Barossa, Light and Lower North",Gawler (M),405052030,4142805
Fleurieu and Kangaroo Island,Rocky River,,Eastern Adelaide,NEWTON,5074,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102525,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102620,,"Barossa, Light and Lower North",Gawler (T),405052030,4140201,,"Barossa, Light and Lower North",Gawler (M),405052030,4142806
Fleurieu and Kangaroo Island,Second Valley,,Eastern Adelaide,NORTH ADELAIDE,5006,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102526,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102621,,"Barossa, Light and Lower North",Gawler (T),405052030,4140202,,"Barossa, Light and Lower North",Gawler (M),405052030,4142807
Fleurieu and Kangaroo Island,Strathalbyn,,Eastern Adelaide,NORWOOD,5067,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - North,402011025,40201102527,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102622,,"Barossa, Light and Lower North",Gawler (T),405052030,4140203,,"Barossa, Light and Lower North",Gawler (M),405052030,4142808
Fleurieu and Kangaroo Island,Victor Harbor,,Eastern Adelaide,PARADISE,5075,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102601,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102623,,"Barossa, Light and Lower North",Gawler (T),405052030,4140204,,"Barossa, Light and Lower North",Gawler (M),405052030,4142809
Fleurieu and Kangaroo Island,Vivonne Bay,,Eastern Adelaide,PARKSIDE,5063,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102602,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102624,,"Barossa, Light and Lower North",Gawler (T),405052030,4140205,,"Barossa, Light and Lower North",Gawler (M),405052030,4142810
Fleurieu and Kangaroo Island,Waitpinga,,Eastern Adelaide,PAYNEHAM,5070,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102603,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102625,,"Barossa, Light and Lower North",Gawler (T),405052030,4140206,,"Barossa, Light and Lower North",Gawler (M),405052030,4142811
Fleurieu and Kangaroo Island,Wirinna Cove,,Eastern Adelaide,PAYNEHAM SOUTH,5070,,,,,,"Barossa, Light and Lower North",Greater Adelaide,4GADE,Adelaide - North,402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102604,,"Barossa, Light and Lower North",402,Gawler - Two Wells,40201,Gawler - South,402011026,40201102626,,"Barossa, Light and Lower North",Gawler (T),405052030,4140207,,Eastern Adelaide,Unley (C) - West,405157984,4070101
